SubjID,Age,Sex,Block,Session,Trial_Index,Trial_Number,ITI,ReactPeriod,Device,R_Lhanded,MotorSide,MotorInvolvement,TrialTotalTime,ActionTiming,ActionDataDelayToStart,ActionDataDelayToEnd,ActionDataConfidenceReaction,ActionDataConfidenceXaxis,ActionDataConfidenceYaxis,HandDominance,ArmDominance,LegDominance,Motor_coordination,Gaming_frequency,Gaming_type,Music,Inst_type,CutOff,Std_Timing,Std_Reacting,Mean_Reacting,Feedback,ActionTiming_z,ActionDataConfidenceReaction_z,ActionDataConfidenceYaxis_percent,conf_level,overall_motor_rate,motor_rate
1,30,1,ReactingG,1,43,43,1.32123357794553,1.37368614604979,RightJoy,RHanded,DS,Press,2.38102054601817,1.00733439996839,,,2.78048150008544,8.19999999999999,17,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.0971959836773105,-0.0434995078994551,64.1666666666667,Low,14,High
1,30,1,ReactingG,1,44,44,1.71256323211149,2.77677596100333,LeftJoy,RHanded,NDS,Move,3.74828916097253,0.971513199969195,,,1.44554899993818,5.5,23.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.207147837656567,-0.261395419623346,69.4166666666667,Low,14,High
1,30,1,ReactingG,1,45,45,1.97897531587641,1.51136721031115,RightJoy,RHanded,DS,Press,2.36262651021433,0.851259299903177,,,3.54980489995796,0.799999999999997,22.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.576262754543594,0.0820741998402648,69,Low,14,High
1,30,1,ReactingG,1,46,46,1.99870477811797,2.73283906217848,LeftJoy,RHanded,NDS,Move,3.7174817621214,0.984642699942924,,,1.93085919995792,3.40000000000001,21,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.166847321091942,-0.182180097132853,67.5,Low,14,High
1,30,1,ReactingG,1,47,47,1.80932979799006,2.22388103401117,LeftJoy,RHanded,NDS,Press,3.34730333398856,1.12342229997739,,,1.8298788999673,16.2,7.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.25913154948286,-0.198662724179675,56.0833333333333,Low,14,High
1,30,1,ReactingG,1,48,48,1.87282061750467,1.52554696120367,RightJoy,RHanded,DS,Move,2.63136456124064,1.10581760003697,,,1.78065529989544,4,23.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.205094571457515,-0.206697303617067,69.3333333333333,Low,14,High
1,30,1,ReactingG,1,49,49,1.99346275263802,2.98388986218435,RightJoy,RHanded,DS,Move,4.03093696221424,1.04704710002989,,,1.56453520001378,4.7,19.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.0247006864058439,-0.241973758569192,66,Low,14,High
1,30,1,ReactingG,1,50,50,1.20179440935262,1.53191662265995,LeftJoy,RHanded,NDS,Press,2.51523102261668,0.983314399956726,,,2.59710429992992,6.8,23.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.170924488973712,-0.0734314649181458,69.75,Low,14,High
1,30,1,ReactingG,1,51,51,1.02726479975748,1.01724239678984,LeftJoy,RHanded,NDS,Press,1.94638309681719,0.929140700027347,,,1.32977740000933,3.09999999999999,18.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.337208665502853,-0.280292373825485,65.6666666666667,Low,14,High
1,30,1,ReactingG,1,52,52,1.0107033207089,1.90893830966728,RightJoy,RHanded,DS,Move,2.89437350970751,0.985435200040229,,,1.61432539997622,4.09999999999999,16.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.164414771233776,-0.233846695204914,64.0833333333333,Low,14,High
1,30,1,ReactingG,1,53,53,1.24865305944067,2.04804502176003,RightJoy,RHanded,DS,Press,2.84915662177255,0.801111600012519,,,1.36389179993421,2.40000000000001,23.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.730189272245339,-0.274724011175146,69.5833333333333,Low,14,High
1,30,1,ReactingG,1,54,54,1.733979968193,1.50038549736335,LeftJoy,RHanded,NDS,Move,2.59708109744086,1.09669560007751,,,2.56355050008278,3.5,22,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.177094928576647,-0.0789083229680376,68.3333333333333,Low,14,High
1,30,1,ReactingG,1,55,55,1.08087905424483,1.08980709178772,RightJoy,RHanded,DS,Press,2.09561539177715,1.00580829998944,,,1.19671569997445,11.5,7.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.101880291351163,-0.30201152474992,56,Low,14,High
1,30,1,ReactingG,1,56,56,1.40578957868843,1.54584526314487,LeftJoy,RHanded,NDS,Move,2.54871926314284,1.00287399999797,,,3.09681790007744,6.09999999999999,13.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.110887017094586,0.00813486932943529,61.25,Low,14,High
1,30,1,ReactingG,1,57,57,1.94173624139215,1.31255876407281,RightJoy,RHanded,DS,Press,2.14752196410459,0.83496320003178,,,3.99671989993658,5.2,4.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.626283032857321,0.155022421096906,53.9166666666667,Low,14,High
1,30,1,ReactingG,1,58,58,1.40088644449916,1.18913875250289,LeftJoy,RHanded,NDS,Move,2.14925985257285,0.960121100069955,,,3.06365639995784,14.1,9.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.242115468686979,0.00272204485936212,57.5833333333333,Low,14,High
1,30,1,ReactingG,1,59,59,1.90197268007943,2.10836055259611,LeftJoy,RHanded,NDS,Press,3.03281565256808,0.924455099971965,,,3.52993019996211,4.3,9.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.351590942286047,0.0788301287914609,57.6666666666667,Low,14,High
1,30,1,ReactingG,1,60,60,1.95733815043224,1.29561905892974,RightJoy,RHanded,DS,Move,2.5297038589319,1.23408480000217,,,2.28071570000611,24.6,6.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.598806017227607,-0.125074362541688,55.25,Low,14,High
1,30,1,ReactingG,1,61,61,1.00012211532533,2.76422535618755,LeftJoy,RHanded,NDS,Press,3.51374325612548,0.749517899937928,,,3.2477055999916,3.59999999999999,16.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.888554234250495,0.0327636898406528,64,Low,14,High
1,30,1,ReactingG,1,62,62,1.41426008612092,1.66018427819684,RightJoy,RHanded,DS,Move,2.68297747829669,1.02279320009984,,,1.56268269999418,3,14.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.0497457660746995,-0.242276135041931,62.0833333333333,Low,14,High
