SubjID,Age,Sex,Block,Session,Trial_Index,Trial_Number,ITI,ReactPeriod,Device,R_Lhanded,MotorSide,MotorInvolvement,TrialTotalTime,ActionTiming,ActionDataDelayToStart,ActionDataDelayToEnd,ActionDataConfidenceReaction,ActionDataConfidenceXaxis,ActionDataConfidenceYaxis,HandDominance,ArmDominance,LegDominance,Motor_coordination,Gaming_frequency,Gaming_type,Music,Inst_type,CutOff,Std_Timing,Std_Reacting,Mean_Reacting,Feedback,ActionTiming_z,ActionDataConfidenceReaction_z,ActionDataConfidenceYaxis_percent,conf_level,overall_motor_rate,motor_rate
1,30,1,TimingG,2,163,43,1.16191237280041,,RightJoy,RHanded,DS,Press,2.25005389994476,1.43150919990148,0.818544700043276,1.41481979994569,0.944358800072223,3.7,11,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.870788871214945,-0.432759833734164,59.1666666666667,Low,14,High
1,30,1,TimingG,2,164,44,1.40122130995993,,LeftJoy,RHanded,NDS,Move,2.84174810000695,1.4492643000558,1.39248379995115,1.43223589996342,1.78062760003377,2.2,12,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.940915885757794,-0.0461003992954299,60,Low,14,High
1,30,1,TimingG,2,165,45,1.27915345221991,,RightJoy,RHanded,DS,Press,2.61924330005422,1.31683130003512,1.3024120000191,1.30017910001334,0.996030300040729,5.90000000000001,7.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.417847537075739,-0.408868863563637,56.0833333333333,Low,14,High
1,30,1,TimingG,2,166,46,1.72629324805842,,LeftJoy,RHanded,NDS,Move,2.67578839987982,1.25067589990795,1.42511249997187,1.23412619996816,4.77908520004712,-2.2,12,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.156554687895274,1.34027431642157,60,Low,14,High
1,30,1,TimingG,2,167,47,1.06046038459579,,RightJoy,RHanded,DS,Press,2.24581889994442,1.49827549990732,0.747543400037102,1.48190629994497,1.49703710002359,3.09999999999999,9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,1.13449458116798,-0.17722204624815,57.5,Low,14,High
1,30,1,TimingG,2,168,48,1.21136230353971,,LeftJoy,RHanded,NDS,Move,2.37791439995635,1.39938119996805,0.978533199988306,1.38306719996035,2.11292009998579,3.3,14.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.743893460939445,0.10753923201162,61.75,Low,14,High
1,30,1,TimingG,2,169,49,1.25259269025046,,RightJoy,RHanded,DS,Press,2.2899581999518,1.46706499997526,0.822893199976534,1.45046369999181,1.03065049997531,2.59999999999999,16.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,1.0112230049109,-0.392861777172902,63.4166666666667,High,14,High
1,30,1,TimingG,2,170,50,1.31858918166446,,LeftJoy,RHanded,NDS,Move,2.3978961998364,1.24979419994634,1.14810199989006,1.23331569996662,2.5801489999285,13.2,3.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.153072252679879,0.323568410923457,52.75,Low,14,High
1,30,1,TimingG,2,171,51,1.07642934708846,,LeftJoy,RHanded,NDS,Move,2.00347469979897,1.03522919991519,0.968245499883778,1.01825979992282,3.22922280000057,-6.8,3.09999999999999,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.694391447709958,0.623675874524167,52.5833333333333,Low,14,High
1,30,1,TimingG,2,172,52,1.3647503188094,,RightJoy,RHanded,DS,Press,2.62849530018866,1.41743530007079,1.21106000011787,1.40048379998188,0.645941699971445,3.09999999999999,3.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.81520143045013,-0.570736746369335,53,Low,14,High
